Show_Id,Cast,Country,Date_Added,Description,Director,Duration,Listed_In,Rating,Release_Year,Title,Type
S2638,Mamoru Miyano   Takahiro Sakurai   Kana Hanazawa   Tomokazu Sugita   Yuki Kaji   Junichi Suwabe   Reina Ueda   Ari Ozawa   Daisuke Ono   Kenta Miyake   Kenyu Horiuchi   Kazuya Nakai   Kazuhiro Yamaji,Japan,2018-07-18,On Earth   Haruo and his companions make contact with the indigenous Houtua tribe. To defeat Godzilla   they set out for the old Mechagodzilla facility.,Kobun Shizuno   Hiroyuki Seshita,101 min,Action & Adventure   Anime Features   International Movies,TV-14,2018,GODZILLA City on the Edge of Battle,Movie
S2639,Null,Australia   United States,2018-07-27,This eye-opening look at the fast-growing medical device industry reveals how the rush to innovate can lead to devastating consequences for patients.,Kirby Dick,101 min,Documentaries,TV-14,2018,The Bleeding Edge,Movie
S2640,Alejandro Sanz,Spain,2018-08-18,A retrospective look at the life and career of Grammy-award winning Spanish musician Alejandro Sanz.,Gervasio Iglesias   Alexis Morante,102 min,Documentaries   International Movies   Music & Musicals,TV-14,2018,Alejandro Sanz: What I Was Is What I Am,Movie
S2641,Kristi?n Tho?ra Haraldsdo?ttir   Babetida Sadjo   Patrik Nökkvi Pe?tursson,Iceland   Sweden   Belgium,2019-01-04,An Icelandic single mom struggling with poverty and a Guinea-Bissauan asylum seeker facing deportation find their lives intertwined in unexpected ways.,Ísold Uggadóttir,102 min,Dramas   Independent Movies   International Movies,TV-14,2018,And Breathe Normally,Movie
S2642,Mona Ambegaonkar   Anant Mahadevan   Devansh Doshi   Arpit Chaudhary   Yamini Singh   Abhay Kulkarni   Veena Nair   Disha Thakur,India,2019-02-27,When her son comes out to her as gay   a religious mother struggles to reconcile his truth with her own beliefs and their orthodox family values.,Sridhar Rangayan,102 min,Dramas   Independent Movies   International Movies,TV-14,2018,Evening Shadows,Movie
S2643,Thora Birch   Chris Klein   Claire Coffee   David Blue   Kelsey Tucker   Michael Draper   Jason Tobias   Gabrielle Stone   Catherine Johnson   Tiffany Fallon,United States,2019-07-23,After developing an .....infidelity formula..... said to repel cheating   a popular blogger crosses paths with a charming lawyer willing to put it to the test.,Harvey Lowry,103 min,Comedies   Romantic Movies,TV-14,2018,The Competition,Movie
S2644,Null,India,2019-01-15,A fast-footed piglet named Bunty becomes an object of desire for rival criminals that want the swift swine for their profitable animal-racing schemes.,Null,105 min,Comedies   International Movies   Thrillers,TV-14,2018,Adhugo,Movie
S2645,Jake Short   Sarah Fisher   Booboo Stewart   Danny Trejo   Pippa Mackie   Jake Smith   Patricia Zentilli   Carter Thicke,Canada,2019-04-10,A teenage hacker with a huge nose helps a cool kid woo a girl that he’s secretly in love with.,Michael Kennedy,105 min,Comedies   Romantic Movies,TV-14,2018,#Roxy,Movie
S2646,Joey King   Joel Courtney   Jacob Elordi   Molly Ringwald,United Kingdom   United States,2018-05-11,When teenager Elle..s first kiss leads to a forbidden romance with the hottest boy in high school   she risks her relationship with her best friend.,Vince Marcello,105 min,Comedies   Romantic Movies,TV-14,2018,The Kissing Booth,Movie
S2647,Juan Diego,Spain,2018-07-18,This documentary looks back on the life of legendary flamenco singer Camarón   who went from humble roots to rock star status to a tragic early death.,Alexis Morante,105 min,Documentaries   International Movies   Music & Musicals,TV-14,2018,Camarón: The Film,Movie
S2648,Chiwetel Ejiofor   Martin Sheen   Danny Glover   Jason Segel   Condola Rashad   Lakeith Stanfield   Stacey Sargeant   Vondie Curtis-Hall,United States,2018-04-13,A crisis of faith sets renowned fundamentalist preacher Carlton Pearson on a new spiritual path that jeopardizes everything he holds dear.,Joshua Marston,105 min,Dramas   Faith & Spirituality   Independent Movies,TV-14,2018,Come Sunday,Movie
S2649,Zoey Deutch   Glen Powell   Lucy Liu   Taye Diggs   Meredith Hagner   Pete Davidson   Tituss Burgess,United States,2018-06-15,In desperate need of a break from the office   two beleaguered assistants team up to trick their workaholic bosses into falling in love.,Claire Scanlon,106 min,Comedies   Romantic Movies,TV-14,2018,Set It Up,Movie
S2650,Ramsey Nouah   Chigul   Sola Sobowale   Ireti Doyle   Ben Touitou   Francis Onwochei   Ememobong Nkana   Emem Inwang   Patrick Onyeke,Nigeria,2019-11-29,Nollywood star Ramsey Nouah learns that someone is impersonating him and breaks out of a mental institution to expose the imposter.,Moses Inwang,107 min,Comedies   International Movies   Thrillers,TV-14,2018,Crazy people,Movie
S2651,Mercy Johnson   Jim Iyke   Toyin Abraham   Sola Sobowale   Akin Lewis   Bayray McNwizu   Roxy Antak   Frank Donga   Ken Erics   Fathia Balogun,Null,2019-12-13,Engrossed in her career   a young woman reluctantly yields to her father..s plan to set her up on 10 dates to find a suitable husband.,Biodun Stephen,107 min,Dramas   International Movies   Romantic Movies,TV-14,2018,Seven and a half dates,Movie
S2652,Dani Rovira   Alexandra Jiménez   Julián López   Maribel Verdú   Pedro Casablanc   Gracia Olayo   Ferran Rañé   Gonzalo de Castro   Mireia Portas,Spain,2019-03-24,In this adaptation of the comic strip   Juan López must balance an office job with heroic feats to save the love of his life and native planet Chitón.,Javier Ruiz Caldera,108 min,Action & Adventure   Comedies   International Movies,TV-14,2018,Superlopez,Movie
S2653,Megalyn Echikunwoke   Eden Sher   Lyndon Smith   Gage Golightly   Matt McGorry   Marque Richardson   Alessandra Torresani   Naturi Naughton   Nia Jervier   Robert Curtis Brown,United States,2018-01-19,With her Harvard Law dreams on the line   a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship.,Charles Stone III,108 min,Comedies,TV-14,2018,Step Sisters,Movie
S2654,Radhika Apte   Siddhant Kapoor   Akshay Oberoi   Adil Hussain   Amit Sial   Ravi Kishan   Ajinkya Deo   Shilpa Shukla,United Arab Emirates   United Kingdom   India,2019-03-15,A PR agent trying to find her stolen phone   a politician in trouble   and a fading celebrity find their lives intertwining in unexpected   messy ways.,Pia Sukanya,108 min,Comedies   Dramas   International Movies,TV-14,2018,Bombairiya,Movie
S2655,Chang Ting-hu   Hong Yan-xiang   Lin He Xuan   Kuo Shu-yao   Law Kar-Ying   Mimi Chu,Taiwan,2018-12-31,When three teen outcasts arrive at a hot springs hotel to help run things   creepy incidents prompt comical efforts to find what lurks in their midst.,Null,108 min,Comedies   Horror Movies   International Movies,TV-14,2018,Secrets in the Hot Spring,Movie
S2656,Talha Arshad Reshi   Rasika Dugal   Vikas Kumar   Sumit Kaul   Bashir Lone   Gurveer Singh   Ashraf Nagoo   Mir Sarvar,India,2019-05-15,Wanting his missing father to come home   a Kashmiri boy repeatedly attempts to call God for help – until one day   a hardened army officer picks up.,Aijaz Khan,108 min,Dramas   Independent Movies   International Movies,TV-14,2018,Hamid,Movie
S2657,Awie   Arab Khalid   Sharwani Ns   Tj Isa   Delimawati   Zul Ariffin   Uqasha Senrose   Ropie Cecupak,Malaysia,2019-01-31,When Kak Limah turns up dead shortly after her marriage to a much younger man   her pesky ghost haunts the villagers   who can..t seem to get rid of her.,Mamat Khalid,110 min,Comedies   Horror Movies   International Movies,TV-14,2018,Hantu Kak Limah,Movie
S2658,Mario Casas   Irene Escolar   Ruth Díaz,Spain,2018-07-06,An animal trapper living in an abandoned mountain town in northern Spain seeks to resolve his loneliness by securing a wife.,Samu Fuentes,110 min,Dramas   Independent Movies   International Movies,TV-14,2018,The Skin of the Wolf,Movie
S2659,Ryan Potter   Matt Dillon   Jim Caviezel   Olivia Ritchie   Juliet Mills   Nick Boraine   Rumi Oyama,United States,2019-06-19,In 1920s Hawaii   a young man of mixed race and the daughter of a white plantation owner must overcome racial and class prejudice to be together.,David L. Cunningham,110 min,Dramas   Romantic Movies,TV-14,2018,Running for Grace,Movie
S2660,Javed Jaffrey   Vijay Raaz   Karan Aanand   Niki Walia   Meenakshi Dixit   Rishabh Chaddha   Rishina Kandhari   Kiearra Soni,India,2019-04-05,Haunted by disturbing visions   a workaholic takes a vacation with his family   but a detour leads them to an unsettling stranger and chilling events.,Prabhuraj,110 min,Horror Movies   International Movies   Thrillers,TV-14,2018,Lupt,Movie
S2661,Tathastu   Aryan Preet   Ranvir Shorey   Paoli Dam   Kumud Mishra   Devender Chaudhary   Shrikant Verma,India,2018-11-15,Up against a corrupt government official and crushing poverty   a young boy in the Delhi slums attempts to raise funds to build himself his own toilet.,Nila Madhab Panda,111 min,Comedies   Dramas   Independent Movies,TV-14,2018,Halkaa,Movie
S2662,Jay O. Sanders,United States,2019-07-01,Scientists investigate Earth’s climate machine   looking for clues across the globe   from Greenland’s ice sheet to the desert of Australia.,Doug Hamilton,113 min,Documentaries,TV-14,2018,NOVA: Decoding the Weather Machine,Movie
S2663,Kay Kay Menon   Raima Sen   Mandira Bedi   Sharib Hashmi   Rishi Bhutani   Herry Tangri   Vaishnavi Dhanraj   Swati Rajput,India,2019-12-31,While investigating a series of murders and the nightclub that links them   a detective’s case takes an alarming turn when his wife goes missing.,Kushal Srivastava,113 min,Dramas   International Movies   Thrillers,TV-14,2018,Vodka Diaries,Movie
S2664,Sruthi Hariharan   Sanchari Vijay   Sharanya   Balaji Manohar   Greeshma Sridhar   Harshil Koushik   Shaanthala   Gopalkrishna Deshpande,India,2019-01-28,Reeling from the loss of her husband   a widow struggles to fulfill her physical and emotional desires despite social taboos around female sexuality.,Mansore,114 min,Dramas   Independent Movies   International Movies,TV-14,2018,Nathicharami,Movie
S2665,Hairul Azreen   Ammar Alfian   Jasmine Suraya   Henley Hii   Hafizul Kamal   Theebaan Govindasamy   Gambit Saifullah   Taufiq Hanafi   Nam Ron   Amerul Affendi   Tiger Chen,Malaysia,2019-03-15,Naval unit PASKAL is among the most elite special forces in Malaysia. But all bets are off when one of its own stages a hijacking. Based on true events.,Adrian Teh,115 min,Action & Adventure   Dramas   International Movies,TV-14,2018,Paskal,Movie
S2666,Hussain Al Hosani   Ali Almarzouqi   Abdullah Al Yousef   Omar Al Hafidh   Meral Niazi   Yaser Hassan   Fatema Almansoori   Ahmed El Mohammdi,United Arab Emirates,2019-03-08,In this sequel   a group of expert drivers skilled in drifting and high-speed racing is recruited to perform obscure tasks for a shadowy gang.,Ibrahim Bin Mohamed   Hasan Aljaberi,116 min,Action & Adventure   Comedies   International Movies,TV-14,2018,Hajwala 2: Mysterious Mission,Movie
S2667,Ana Caetano   Vitória Falcão   Clarissa Müller   Bruce Gomlevsky   Thati Lopes   Caique Nogueira   Érika Mader   Victor Lamoglia   Gabriela Nunes   Bryan Ruffo   Hamilton Dias,Brazil,2018-11-02,After meeting by chance   two young musicians with differing views on love and life record an album that drastically alters their lives.,Matheus Souza,116 min,Comedies   International Movies   LGBTQ Movies,TV-14,2018,Ana e Vitória,Movie
S2668,Peter Coyote,United States,2019-04-19,A look at how a world-renowned medical institution prioritizes patients.. needs and has adapted to healthcare..s evolving demands for over 150 years.,Ken Burns   Christopher Loren Ewers   Erik Ewers,116 min,Documentaries,TV-14,2018,The Mayo Clinic,Movie
S2669,Junaid Akhtar   Azekah Daniel   Khushi Maheen   Saleem Mairaj   Qavi Khan   Rasheed Naz   Faiq Asim,Pakistan,2019-01-15,When their daughter exhibits strange behavior after moving into their new home   a couple must come to terms with who she really is.,Syed Atif Ali,116 min,Horror Movies   International Movies,TV-14,2018,Pari,Movie
S2670,Adam Sandler   Chris Rock   Steve Buscemi   Rachel Dratch   Allison Strong   Roland Buck III   Katie Hartman   Chloe Himmelman   Jake Lippmann   Jim Barone   June Gable,United States,2018-04-27,Two fathers with clashing views about their children..s upcoming wedding struggle to keep it together during the chaotic week before the big day.,Robert Smigel,117 min,Comedies,TV-14,2018,The Week Of,Movie
S2671,Navdeep   Larissa Bonesi   Sarathbabu   Tamannaah Bhatia   Sundeep Kishan   Poonam Kaur,India,2019-01-09,Clashing views on intimacy lead a couple to go their separate ways to reflect on commitment and companionship   before suddenly crossing paths again.,Kunal Kohli,117 min,Comedies   Dramas   International Movies,TV-14,2018,Next Enti?,Movie
S2672,Nonso Diobi   Mike Ezuruonye   Mercy Aigbe   Rex Nosa   Annie Macaulay Idibia   Ik Ogbonna   Nedu Wazobia   Uzee Usman   Odunlade Adekola   Mr Jollof   Efe Irele   Josh 2 Funny   Haillie Sumney   Emmanuella   MC Lively,Null,2019-11-29,Two mooching friends vie for the attention of wealthy   beautiful women only to discover that their lavish lifestyles are bogus.,Mike Ezuruonye,118 min,Comedies   International Movies,TV-14,2018,Lagos Real Fake Life,Movie
S2673,Mahabrata Basu   Anumegha Banerjee   Koushik Sen   Sreelekha Mitra   Shantilal Mukherjee   Iqbal Sultan   Daminee Basu   Subhajit Das,India,2019-04-15,Mistreated by his cruel uncle   an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes.,Soukarya Ghosal,119 min,Dramas   International Movies   Sci-Fi & Fantasy,TV-14,2018,Rainbow Jelly,Movie
S2674,Subodh Bhave   Trupti Toradmal   Rakesh Bapat   Pallavi Patil   Angad Mhaskar   Hemangi Kavi   Savita Prabhune   Sandeep Avchat,India,2018-11-15,When his wife begins to exhibit alarming behavior   a husband tries to find whether she suffers from a personality disorder or something more sinister.,Swapna Waghmare Joshi,119 min,Horror Movies   International Movies,TV-14,2018,Savita Damodar Paranjpe,Movie
S2675,Ishaan Khattar   Malavika Mohanan   Goutam Ghose   Sharada   Tannishtha Chatterjee   Shashank Shende   Hema Singh   Akash Gopal,India   Iran,2018-08-10,A youthful drug dealer in Mumbai must change his ways when the sister who raised him is assaulted by her boss and imprisoned for defending herself.,Majid Majidi,120 min,Dramas   Independent Movies   International Movies,TV-14,2018,Beyond the Clouds,Movie
S2676,Guru Somasundaram   Nasser   Anand Sami   Lakshmi Priyaa Chandramouli   Ashiqa Salvan   Ravindra Vijay   Abishek K.S.   Venkatesh Harinathan,India,2018-11-15,While trying to buy his wife a set-top box   a struggling writer and his pal get entangled in the domino effect of a spectacularly botched drug deal.,Nishanth Ravindaran   Jathin Sanker Raj,121 min,Comedies   International Movies,TV-14,2018,Odu Raja Odu,Movie
